Account Name,Adjusted Cost,Adjusted Proceeds,Avg Buy Price,Avg Sell Price,Exit Efficiency,Best Exit,Best Exit Price,Best Exit Time,Bias,Close Date,Close Time,Commission,Confluence,Did Emotions Affect Decisions?,Duration,Emotions,Entry Logic Explanation,Entry Model,Entry Price,Executions,Exit Price,Gross P&L,How Did The Trade Play Out?,Trade Risk,Initial Target,Instrument,Spread Type,Mistakes,Net P&L,Net ROI,Notes For Coaches,Open Date,Open Time,Pips,Reward Ratio,Points,Position MAE,Position MFE,Price MAE,Price MFE,Profit Target   Did You Respect It?,Realized RR,Return Per Pip,Reviewed,Setups,Side,Status,Stop Loss   Did You Respect It?,Playbook,Symbol,Ticks Value,Ticks Per Contract,Fee,Swap,Rating,Quantity,Was Emotionally Stable?,What I Did Well,Zella Score
Robinhood • [Portfolio],10.476,0.0,3.492,0.0,,,,,"",2021-01-29,14:30:23 EST,0.0,"","",619712.07148,"","","",3.515,4,,0.0,"",0.0,0.0,ZYNE,stock,"",0.0,0.0,"",2021-01-22,10:21:51 EST,,,,,,,,"",,,false,"",long,OPEN,"","",ZYNE,,,0.0,0.0,,3.0,"","",
Robinhood • [Portfolio],3.989,0.0,19.945,0.0,,,,,"",2021-02-01,10:32:28 EST,0.0,"","",252727.227061,"","","",21.125,2,,0.0,"",0.0,0.0,RIOT,stock,"",0.0,0.0,"",2021-01-29,12:20:21 EST,,,,,,,,"",,,false,"",long,OPEN,"","",RIOT,,,0.0,0.0,,0.2,"","",
Robinhood • [Portfolio],7.401,0.0,74.01,0.0,,,,,"",2021-02-04,15:31:43 EST,0.0,"","",0.0,"","","",74.01,1,,0.0,"",0.0,0.0,RUN,stock,"",0.0,0.0,"",2021-02-04,15:31:43 EST,,,,,,,,"",,,false,"",long,OPEN,"","",RUN,,,0.0,0.0,,0.1,"","",
Robinhood • [Portfolio],10.75625,0.0,43.025,0.0,,,,,"",2021-02-04,15:37:51 EST,0.0,"","",0.0,"","","",43.025,1,,0.0,"",0.0,0.0,WORK,stock,"",0.0,0.0,"",2021-02-04,15:37:51 EST,,,,,,,,"",,,false,"",long,OPEN,"","",WORK,,,0.0,0.0,,0.25,"","",
Robinhood • [Portfolio],12.556,0.0,12.556,0.0,,,,,"",2021-02-04,15:59:05 EST,0.0,"","",1223184.330699,"","","",10.995,3,,0.0,"",0.0,0.0,ACB,stock,"",0.0,0.0,"",2021-01-21,12:12:41 EST,,,,,,,,"",,,false,"",long,OPEN,"","",ACB,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],43.023,0.0,172.092,0.0,,,,,"",2021-02-05,09:45:38 EST,0.0,"","",675343.838826,"","","",178.72,4,,0.0,"",0.0,0.0,BYND,stock,"",0.0,0.0,"",2021-01-28,14:09:54 EST,,,,,,,,"",,,false,"",long,OPEN,"","",BYND,,,0.0,0.0,,0.25,"","",
Robinhood • [Portfolio],42.58,0.0,42.58,0.0,,,,,"",2021-02-05,09:51:08 EST,0.0,"","",0.0,"","","",42.58,1,,0.0,"",0.0,0.0,CGC,stock,"",0.0,0.0,"",2021-02-05,09:51:08 EST,,,,,,,,"",,,false,"",long,OPEN,"","",CGC,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],31.54,0.0,31.54,0.0,,,,,"",2021-02-05,09:54:32 EST,0.0,"","",0.0,"","","",31.54,1,,0.0,"",0.0,0.0,MIELY,stock,"",0.0,0.0,"",2021-02-05,09:54:32 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MIELY,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],66.7,0.0,66.7,0.0,,,,,"",2021-02-05,10:11:20 EST,0.0,"","",0.0,"","","",66.7,1,,0.0,"",0.0,0.0,PLUG,stock,"",0.0,0.0,"",2021-02-05,10:11:20 EST,,,,,,,,"",,,false,"",long,OPEN,"","",PLUG,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],23.48,0.0,23.48,0.0,,,,,"",2021-02-05,10:12:54 EST,0.0,"","",0.0,"","","",23.48,1,,0.0,"",0.0,0.0,FCEL,stock,"",0.0,0.0,"",2021-02-05,10:12:54 EST,,,,,,,,"",,,false,"",long,OPEN,"","",FCEL,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],31.135,0.0,31.135,0.0,,,,,"",2021-02-05,10:14:31 EST,0.0,"","",0.0,"","","",31.135,1,,0.0,"",0.0,0.0,FUV,stock,"",0.0,0.0,"",2021-02-05,10:14:31 EST,,,,,,,,"",,,false,"",long,OPEN,"","",FUV,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],23.938,0.0,23.938,0.0,,,,,"",2021-02-05,10:19:43 EST,0.0,"","",0.0,"","","",23.9378,1,,0.0,"",0.0,0.0,TTCFQ,stock,"",0.0,0.0,"",2021-02-05,10:19:43 EST,,,,,,,,"",,,false,"",long,OPEN,"","",TTCFQ,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],41.383,0.0,41.383,0.0,,,,,"",2021-02-05,10:22:24 EST,0.0,"","",0.0,"","","",41.3825,1,,0.0,"",0.0,0.0,HAIN,stock,"",0.0,0.0,"",2021-02-05,10:22:24 EST,,,,,,,,"",,,false,"",long,OPEN,"","",HAIN,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],8.198,0.0,81.98,0.0,,,,,"",2021-02-08,10:20:20 EST,0.0,"","",0.0,"","","",81.98,1,,0.0,"",0.0,0.0,HYFM,stock,"",0.0,0.0,"",2021-02-08,10:20:20 EST,,,,,,,,"",,,false,"",long,OPEN,"","",HYFM,,,0.0,0.0,,0.1,"","",
Robinhood • [Portfolio],3.396,0.0,1.132,0.0,,,,,"",2021-02-08,10:38:09 EST,0.0,"","",327213.689,"","","",1.1585,3,,0.0,"",0.0,0.0,SNDL,stock,"",0.0,0.0,"",2021-02-04,15:44:35 EST,,,,,,,,"",,,false,"",long,OPEN,"","",SNDL,,,0.0,0.0,,3.0,"","",
Robinhood • [Portfolio],9.42,0.0,4.71,0.0,,,,,"",2021-02-09,09:40:26 EST,0.0,"","",0.004,"","","",4.71,2,,0.0,"",0.0,0.0,OPTN,stock,"",0.0,0.0,"",2021-02-09,09:40:26 EST,,,,,,,,"",,,false,"",long,OPEN,"","",OPTN,,,0.0,0.0,,2.0,"","",
Robinhood • [Portfolio],16.5,0.0,16.5,0.0,,,,,"",2021-02-09,10:06:43 EST,0.0,"","",0.0,"","","",16.5,1,,0.0,"",0.0,0.0,DCRB,stock,"",0.0,0.0,"",2021-02-09,10:06:43 EST,,,,,,,,"",,,false,"",long,OPEN,"","",DCRB,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],44.25,0.0,44.25,0.0,,,,,"",2021-02-09,10:17:18 EST,0.0,"","",0.0,"","","",44.25,1,,0.0,"",0.0,0.0,CMPS,stock,"",0.0,0.0,"",2021-02-09,10:17:18 EST,,,,,,,,"",,,false,"",long,OPEN,"","",CMPS,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],30.184,0.0,15.092,0.0,,,,,"",2021-02-09,11:01:06 EST,0.0,"","",89032.87,"","","",15.6337,2,,0.0,"",0.0,0.0,VGAC,stock,"",0.0,0.0,"",2021-02-08,10:17:14 EST,,,,,,,,"",,,false,"",long,OPEN,"","",VGAC,,,0.0,0.0,,2.0,"","",
Robinhood • [Portfolio],2.805,0.0,2.805,0.0,,,,,"",2021-02-09,13:21:10 EST,0.0,"","",1633000.607989,"","","",1.725,3,,0.0,"",0.0,0.0,OGI,stock,"",0.0,0.0,"",2021-01-21,15:44:29 EST,,,,,,,,"",,,false,"",long,OPEN,"","",OGI,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],1.199,0.0,11.99,0.0,,,,,"",2021-02-10,09:53:37 EST,0.0,"","",0.0,"","","",11.99,1,,0.0,"",0.0,0.0,WPRT,stock,"",0.0,0.0,"",2021-02-10,09:53:37 EST,,,,,,,,"",,,false,"",long,OPEN,"","",WPRT,,,0.0,0.0,,0.1,"","",
Robinhood • [Portfolio],9.678,0.0,64.52,0.0,,,,,"",2021-02-10,09:54:50 EST,0.0,"","",267.174524,"","","",64.755,2,,0.0,"",0.0,0.0,GRWG,stock,"",0.0,0.0,"",2021-02-10,09:50:23 EST,,,,,,,,"",,,false,"",long,OPEN,"","",GRWG,,,0.0,0.0,,0.15,"","",
Robinhood • [Portfolio],2.11275,0.0,42.255,0.0,,,,,"",2021-02-11,11:07:01 EST,0.0,"","",0.0,"","","",42.255,1,,0.0,"",0.0,0.0,TLRY,stock,"",0.0,0.0,"",2021-02-11,11:07:01 EST,,,,,,,,"",,,false,"",long,OPEN,"","",TLRY,,,0.0,0.0,,0.05,"","",
Robinhood • [Portfolio],51.45094526,0.0,17.147,0.0,,,,,"",2021-07-02,09:30:03 EDT,0.0,"","",13986719.482,"","","",17.32,5,,0.0,"",0.0,0.0,THCX,stock,"",0.0,0.0,"",2021-01-21,11:18:03 EST,,,,,,,,"",,,false,"",long,OPEN,"","",THCX,,,0.0,0.0,,3.00058,"","",
Robinhood • [Portfolio],5.498511784,0.0,10.964,0.0,,,,,"",2021-07-27,10:46:19 EDT,0.0,"","",16150941.756227,"","","",11.265,5,,0.0,"",0.0,0.0,GE,stock,"",0.0,0.0,"",2021-01-21,11:23:57 EST,,,,,,,,"",,,false,"",long,OPEN,"","",GE,,,0.0,0.0,,0.501506,"","",
Robinhood • [Portfolio],4.605008625,0.0,17.955,0.0,,,,,"",2021-10-06,09:30:01 EDT,0.0,"","",21928343.235,"","","",17.98,4,,0.0,"",0.0,0.0,TOKE,stock,"",0.0,0.0,"",2021-01-25,13:17:38 EST,,,,,,,,"",,,false,"",long,OPEN,"","",TOKE,,,0.0,0.0,,0.256475,"","",
Robinhood • [Portfolio],0.222,0.0,0.222,0.0,,,,,"",2021-12-22,11:37:53 EST,0.0,"","",0.0,"","","",0.22205,1,,0.0,"",0.0,0.0,FAMI,stock,"",0.0,0.0,"",2021-12-22,11:37:53 EST,,,,,,,,"",,,false,"",long,OPEN,"","",FAMI,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],23.87,0.0,23.87,0.0,,,,,"",2021-12-22,11:46:56 EST,0.0,"","",0.0,"","","",23.87,1,,0.0,"",0.0,0.0,GHRS,stock,"",0.0,0.0,"",2021-12-22,11:46:56 EST,,,,,,,,"",,,false,"",long,OPEN,"","",GHRS,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],3.28,0.0,1.64,0.0,,,,,"",2021-12-22,13:14:21 EST,0.0,"","",0.0,"","","",1.64,1,,0.0,"",0.0,0.0,MNMD,stock,"",0.0,0.0,"",2021-12-22,13:14:21 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MNMD,,,0.0,0.0,,2.0,"","",
Robinhood • [Portfolio],3.33,0.0,3.33,0.0,,,,,"",2021-12-22,15:54:01 EST,0.0,"","",0.0,"","","",3.33,1,,0.0,"",0.0,0.0,DRUG,stock,"",0.0,0.0,"",2021-12-22,15:54:01 EST,,,,,,,,"",,,false,"",long,OPEN,"","",DRUG,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],5.28,0.0,2.64,0.0,,,,,"",2021-12-23,13:42:49 EST,0.0,"","",0.0,"","","",2.64,1,,0.0,"",0.0,0.0,FTRP,stock,"",0.0,0.0,"",2021-12-23,13:42:49 EST,,,,,,,,"",,,false,"",long,OPEN,"","",FTRP,,,0.0,0.0,,2.0,"","",
Robinhood • [Portfolio],3.51,0.0,1.17,0.0,,,,,"",2021-12-27,15:46:35 EST,0.0,"","",1784.126,"","","",1.17,2,,0.0,"",0.0,0.0,CYBN,stock,"",0.0,0.0,"",2021-12-27,15:16:51 EST,,,,,,,,"",,,false,"",long,OPEN,"","",CYBN,,,0.0,0.0,,3.0,"","",
Robinhood • [Portfolio],5.95,0.0,5.95,0.0,,,,,"",2021-12-28,13:48:05 EST,0.0,"","",0.0,"","","",5.95,1,,0.0,"",0.0,0.0,PSIL,stock,"",0.0,0.0,"",2021-12-28,13:48:05 EST,,,,,,,,"",,,false,"",long,OPEN,"","",PSIL,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],5.04,0.0,2.52,0.0,,,,,"",2021-12-29,09:43:57 EST,0.0,"","",0.0,"","","",2.52,1,,0.0,"",0.0,0.0,VLNS,stock,"",0.0,0.0,"",2021-12-29,09:43:57 EST,,,,,,,,"",,,false,"",long,OPEN,"","",VLNS,,,0.0,0.0,,2.0,"","",
Robinhood • [Portfolio],22.44773476,0.0,44.792,0.0,,,,,"",2022-01-03,09:30:02 EST,0.0,"","",29887768.278867,"","","",44.835,2,,0.0,"",0.0,0.0,MSOS,stock,"",0.0,0.0,"",2021-01-22,11:20:33 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MSOS,,,0.0,0.0,,0.501155,"","",
Robinhood • [Portfolio],30.82257269,0.0,14.69,0.0,,,,,"",2024-01-09,10:30:21 EST,0.0,"","",93637839.193883,"","","",15.365,9,,0.0,"",0.0,0.0,POTX,stock,"",0.0,0.0,"",2021-01-20,15:59:42 EST,,,,,,,,"",,,false,"",long,OPEN,"","",POTX,,,0.0,0.0,,2.098201,"","",
Robinhood • [Portfolio],1.389748146,0.0,26.238,0.0,,,,,"",2024-07-01,10:35:21 EDT,0.0,"","",106784250.115378,"","","",27.595,2,,0.0,"",0.0,0.0,MJ,stock,"",0.0,0.0,"",2021-02-11,11:17:51 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MJ,,,0.0,0.0,,0.052967,"","",
Robinhood • [Portfolio],22.250968704,0.0,20.576,0.0,,,,,"",2024-10-01,10:30:40 EDT,0.0,"","",116546850.729227,"","","",21.71,11,,0.0,"",0.0,0.0,YOLO,stock,"",0.0,0.0,"",2021-01-21,11:23:10 EST,,,,,,,,"",,,false,"",long,OPEN,"","",YOLO,,,0.0,0.0,,1.081404,"","",
Robinhood • [Portfolio],5.443017566,0.0,46.166,0.0,,,,,"",2024-10-02,10:36:27 EDT,0.0,"","",115068632.453578,"","","",47.565,17,,0.0,"",0.0,0.0,AGR,stock,"",0.0,0.0,"",2021-02-08,14:05:54 EST,,,,,,,,"",,,false,"",long,OPEN,"","",AGR,,,0.0,0.0,,0.117901,"","",
Robinhood • [Portfolio],14.049578396,0.0,69.572,0.0,,,,,"",2024-11-15,10:30:51 EST,0.0,"","",119916327.279521,"","","",77.915,18,,0.0,"",0.0,0.0,XIFR,stock,"",0.0,0.0,"",2021-01-27,12:25:24 EST,,,,,,,,"",,,false,"",long,OPEN,"","",XIFR,,,0.0,0.0,,0.201943,"","",
Robinhood • [Portfolio],60.8,0.0,320.0,0.0,,,,,"",2024-12-30,09:30:09 EST,0.0,"","",0.0,"","","",320.0,1,,0.0,"",0.0,0.0,MSTR,stock,"",0.0,0.0,"",2024-12-30,09:30:09 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MSTR,,,0.0,0.0,,0.19,"","",
Robinhood • [Portfolio],20.43175,11.104375,817.27,444.175,,,,,"",2025-09-22,10:06:26 EDT,0.0,"","",146609509.439045,"","","",817.27,2,444.175,-9.327375,"",0.0,0.0,TSLA,stock,"",-9.327375,-0.45651376,"",2021-01-29,12:14:37 EST,,,,-17.8865,0.0,101.81,488.5399,"",,,false,"",long,Loss,"","",TSLA,,,0.0,0.0,,0.025,"","",-52.1475694
Robinhood • [Portfolio],4.469882076,0.0650412,4.314,1.8,,,,,"",2026-02-05,10:01:06 EST,0.0,"","",157505323.540418,"","","",4.3,6,1.8,-0.090335,"",0.0,0.0,TAIT,stock,"",-0.090335,-0.02020918,"",2021-02-08,10:32:22 EST,,,,,,,,"",,,false,"",long,OPEN,"","",TAIT,,,0.0,0.0,,1.036134,"","",
Robinhood • [Portfolio],42.25,303.195,42.25,303.195,93.0,280.5799,322.8299,2026-05-01 04:00:00 UTC,"",2026-05-22,15:55:51 EDT,0.0,"","",166595015.699,"","","",42.25,2,303.195,260.945,"",0.0,0.0,BE,stock,"",260.945,6.17621302,"",2021-02-09,10:32:15 EST,,,,-33.8376,280.5799,8.4124,322.8299,"",,,false,"",long,Win,"","",BE,,,0.0,0.0,,1.0,"","",93.00202901
Robinhood • [Portfolio],0.734,1.6126,36.7,80.63,99.75,0.8808,80.74,2026-06-01 04:00:00 UTC,"",2026-06-02,15:50:35 EDT,0.0,"","",166930822.643888,"","","",36.7,2,80.63,0.8786,"",0.0,0.0,VEGN,stock,"",0.8786,1.19700272,"",2021-02-16,13:10:13 EST,,,,-0.1592,0.8808,28.74,80.74,"",,,false,"",long,Win,"","",VEGN,,,0.0,0.0,,0.02,"","",99.75022707
Robinhood • [Portfolio],92.31204615806475,96.19801131426915,80.92330485,84.32984989,89.42,4.34596515077,86.3,2026-06-03 04:00:00 UTC,"",2026-06-12,14:53:15 EDT,0.0,"","",169526478.73341,"","","",82.16,28,85.84,3.88596515,"",0.0,0.0,NEE,stock,"",3.88596515,0.04209597,"",2021-01-27,11:11:56 EST,,,,-36.47982473,16.79596515,47.145,98.75,"",,,false,"",long,Win,"","",NEE,,,0.0,0.0,,1.140735,"","",23.13630158
Robinhood • [Portfolio],26.46987434113001,36.3847339177,21.11210713,29.0201,100.01,9.913565312713,29.015,2026-06-12 19:18:00 UTC,"",2026-06-12,14:53:49 EDT,0.0,"","",169350094.153156,"","","",20.955,26,29.0201,9.91485958,"",0.0,0.0,IVZ,stock,"",9.91485958,0.37457146,"",2021-01-29,12:12:14 EST,,,,-11.32887943,10.58098699,11.6,29.71,"",,,false,"",long,Win,"","",IVZ,,,0.0,0.0,,1.253777,"","",93.70448701
Robinhood • [Portfolio],46.23977101681398,69.18508727648424,37.34473954,55.87612152,99.43,23.0757162659,56.1104,2026-06-12 04:00:00 UTC,"",2026-06-12,15:02:42 EDT,0.0,"","",168921811.809,"","","",37.15,25,55.98,22.94531627,"",0.0,0.0,BIBL,stock,"",22.94531627,0.4962247,"",2021-02-03,11:19:10 EST,,,,-10.62213111,23.07571627,26.89,56.1104,"",,,false,"",long,Win,"","",BIBL,,,0.0,0.0,,1.238187,"","",99.43490378
Robinhood • [Portfolio],27.4,25.26385,27.4,50.5277,,,,,"",2026-06-12,15:03:43 EDT,0.0,"","",168407936.286,"","","",27.4,2,50.5277,11.56385,"",0.0,0.0,UNFI,stock,"",11.56385,0.42203832,"",2021-02-09,10:04:47 EST,,,,,,,,"",,,false,"",long,OPEN,"","",UNFI,,,0.0,0.0,,1.0,"","",
Robinhood • [Portfolio],48.67353577802924,15.16666801,199.83961348,62.27,,,,,"",2026-06-12,15:11:08 EDT,0.0,"","",169523235.171321,"","","",222.545,25,62.27,-33.50686777,"",0.0,0.0,SMG,stock,"",-33.50686777,-0.68840012,"",2021-01-27,12:23:53 EST,,,,-38.33798469,5.33116176,39.055,254.34,"",,,false,"",long,Loss,"","",SMG,,,0.0,0.0,,0.243563,"","",-87.39861534
Robinhood • [Portfolio],35.34060409968132,2.11662838,16.81043166,20.69,,,,,"",2026-06-12,15:17:47 EDT,0.0,"","",168912263.908,"","","",16.9056,4,20.69,0.38715169,"",0.0,0.0,NATR,stock,"",0.38715169,0.01095487,"",2021-02-03,14:13:23 EST,,,,,,,,"",,,false,"",long,OPEN,"","",NATR,,,0.0,0.0,,2.102302,"","",
Robinhood • [Portfolio],47.91292580849463,14.20698298406964,29.70564981,23.28429588,,,,,"",2026-06-22,09:46:58 EDT,0.0,"","",170976973.715987,"","","",31.0081,17,20.934,-4.71270225,"",0.0,0.0,ICLN,stock,"",-4.71270225,-0.09835973,"",2021-01-20,11:10:44 EST,,,,,,,,"",,,false,"",long,OPEN,"","",ICLN,,,0.0,0.0,,1.612923,"","",
Robinhood • [Portfolio],21.1489,0.0,422.978,0.0,,,,,"",2026-06-30,15:32:18 EDT,0.0,"","",0.0,"","","",422.978,1,,0.0,"",0.0,0.0,TSLA,stock,"",0.0,0.0,"",2026-06-30,15:32:18 EDT,,,,,,,,"",,,false,"",short,OPEN,"","",TSLA,,,0.0,0.0,,0.05,"","",
Robinhood • [Portfolio],14.1257207018044,46.53126541950719,129.2368844,425.71674019,96.88,33.449304718008,436.74,2026-06-22 04:00:00 UTC,"",2026-06-30,15:37:20 EDT,0.0,"","",170050390.419422,"","","",120.48,25,426.3024,32.40554472,"",0.0,0.0,ETN,stock,"",32.40554472,2.29408081,"",2021-02-08,10:24:09 EST,,,,0.23277733,33.61039804,122.5,436.74,"",,,false,"",long,Win,"","",ETN,,,0.0,0.0,,0.109301,"","",96.39023605
Robinhood • [Portfolio],69.4494734373276,88.60667863245522,62.36678904,144.98992614,,,,,"",2026-06-30,15:50:18 EDT,0.0,"","",166945091.513,"","","",61.29,25,145.73,51.15094996,"",0.0,0.0,JCI,stock,"",51.15094996,0.73652034,"",2021-03-16,10:12:07 EDT,,,,,,,,"",,,false,"",long,OPEN,"","",JCI,,,0.0,0.0,,1.113565,"","",
Robinhood • [Portfolio],6.035412820032,0.0,48.9252012,0.0,,,,,"",2026-07-01,09:48:22 EDT,0.0,"","",169945117.927023,"","","",50.555,6,,0.0,"",0.0,0.0,BLOK,stock,"",0.0,0.0,"",2021-02-10,09:49:44 EST,,,,,,,,"",,,false,"",long,OPEN,"","",BLOK,,,0.0,0.0,,0.12336,"","",
Robinhood • [Portfolio],19.24107244831251,3.0620434,370.22709681,1613.3,,,,,"",2026-07-06,09:51:04 EDT,0.0,"","",170808779.939365,"","","",360.135,24,1613.3,2.37850717,"",0.0,0.0,MPWR,stock,"",2.37850717,0.12361614,"",2021-02-05,09:58:04 EST,,,,,,,,"",,,false,"",long,OPEN,"","",MPWR,,,0.0,0.0,,0.051971,"","",
Robinhood • [Portfolio],27.55183918393214,59.89723730992628,134.00634814,291.32755828,99.54,32.494298126,314.164,2026-07-06 15:00:00 UTC,"",2026-07-06,15:55:11 EDT,0.0,"","",171429518.644,"","","",131.3199,28,312.675,32.34539812,"",0.0,0.0,AAPL,stock,"",32.34539812,1.17398326,"",2021-01-29,11:36:32 EST,,,,-3.29149,34.30669022,116.21,317.4,"",,,false,"",long,Win,"","",AAPL,,,0.0,0.0,,0.205601,"","",94.28306232
Robinhood • [Portfolio],170.58485710851864,333.47942321289612,150.57920508,294.37001214,99.22,164.16960699,317.6899,2026-07-17 04:00:00 UTC,"",2026-07-22,15:57:09 EDT,0.0,"","",172810724.538452,"","","",139.295,30,312.6482,162.89456611,"",0.0,0.0,PRI,stock,"",162.89456611,0.95491809,"",2021-01-29,11:58:25 EST,,,,-33.52204793,164.13754356,110.22,317.6899,"",,,false,"",long,Win,"","",PRI,,,0.0,0.0,,1.132858,"","",99.24272203
